"","Datum (svensk sommartid)","Vattenföring","Kvalitet"
"13005","1945-08-09",65,"G"
"13006","1945-08-10",65,"G"
"13007","1945-08-11",64,"G"
"13008","1945-08-12",64,"G"
"13009","1945-08-13",63,"G"
"13010","1945-08-14",63,"G"
"13011","1945-08-15",62,"G"
"13012","1945-08-16",62,"G"
"13013","1945-08-17",61,"G"
"13014","1945-08-18",61,"G"
"13015","1945-08-19",62,"G"
"13016","1945-08-20",62,"G"
"13017","1945-08-21",62,"G"
"13018","1945-08-22",63,"G"
"13019","1945-08-23",63,"G"
"13020","1945-08-24",64,"G"
"13021","1945-08-25",64,"G"
"13022","1945-08-26",65,"G"
"13023","1945-08-27",70,"G"
"13024","1945-08-28",71,"G"
"13025","1945-08-29",66,"G"
"13026","1945-08-30",62,"G"
"13027","1945-08-31",62,"G"
"13028","1945-09-01",60,"G"
"13029","1945-09-02",60,"G"
"13030","1945-09-03",58,"G"
"13031","1945-09-04",56,"G"
"13032","1945-09-05",55,"G"
"13033","1945-09-06",55,"G"
"13034","1945-09-07",53,"G"
"13035","1945-09-08",52,"G"
"13036","1945-09-09",51,"G"
"13037","1945-09-10",51,"G"
"13038","1945-09-11",49,"G"
"13039","1945-09-12",48,"G"
"13040","1945-09-13",48,"G"
"13041","1945-09-14",47,"G"
"13042","1945-09-15",47,"G"
"13043","1945-09-16",48,"G"
"13044","1945-09-17",48,"G"
"13045","1945-09-18",48,"G"
"13046","1945-09-19",48,"G"
"13047","1945-09-20",45,"G"
"13048","1945-09-21",46,"G"
"13049","1945-09-22",47,"G"
"13050","1945-09-23",53,"G"
"13051","1945-09-24",64,"G"
"13052","1945-09-25",72,"G"
"13053","1945-09-26",95,"G"
"13054","1945-09-27",88,"G"
"13055","1945-09-28",77,"G"
"13056","1945-09-29",70,"G"
"13057","1945-09-30",65,"G"
"13058","1945-10-01",62,"G"
"13059","1945-10-02",60,"G"
"13060","1945-10-03",59,"G"
"13061","1945-10-04",57,"G"
"13062","1945-10-05",56,"G"
"13063","1945-10-06",55,"G"
"13064","1945-10-07",53,"G"
"13065","1945-10-08",52,"G"
"13066","1945-10-09",51,"G"
"13067","1945-10-10",50,"G"
"13068","1945-10-11",49,"G"
"13069","1945-10-12",49,"G"
"13070","1945-10-13",49,"G"
"13071","1945-10-14",48,"G"
"13072","1945-10-15",47,"G"
"13073","1945-10-16",46,"G"
"13074","1945-10-17",46,"G"
"13075","1945-10-18",46,"G"
"13076","1945-10-19",45,"G"
"13077","1945-10-20",45,"G"
"13078","1945-10-21",45,"G"
"13079","1945-10-22",44,"G"
"13080","1945-10-23",44,"G"
"13081","1945-10-24",45,"G"
"13082","1945-10-25",45,"G"
"13083","1945-10-26",49,"G"
"13084","1945-10-27",58,"G"
"13085","1945-10-28",68,"G"
"13086","1945-10-29",77,"G"
"13087","1945-10-30",81,"G"
"13088","1945-10-31",77,"G"
"13089","1945-11-01",70,"G"
"13090","1945-11-02",67,"G"
"13091","1945-11-03",68,"G"
"13092","1945-11-04",71,"G"
"13093","1945-11-05",67,"G"
"13094","1945-11-06",56,"G"
"13095","1945-11-07",37,"G"
"13096","1945-11-08",39,"G"
"13097","1945-11-09",39,"G"
"13098","1945-11-10",35,"G"
"13099","1945-11-11",42,"G"
"13100","1945-11-12",42,"G"
"13101","1945-11-13",42,"G"
"13102","1945-11-14",39,"G"
"13103","1945-11-15",47,"G"
"13104","1945-11-16",53,"G"
"13105","1945-11-17",51,"G"
"13106","1945-11-18",49,"G"
"13107","1945-11-19",40,"G"
"13108","1945-11-20",34,"G"
"13109","1945-11-21",29,"G"
"13110","1945-11-22",23,"G"
"13111","1945-11-23",23,"G"
"13112","1945-11-24",21,"G"
"13113","1945-11-25",25,"G"
"13114","1945-11-26",30,"G"
"13115","1945-11-27",25,"G"
"13116","1945-11-28",27,"G"
"13117","1945-11-29",28,"G"
"13118","1945-11-30",25,"G"
"13119","1945-12-01",26,"G"
"13120","1945-12-02",28,"G"
"13121","1945-12-03",29,"G"
"13122","1945-12-04",32,"G"
"13123","1945-12-05",34,"G"
"13124","1945-12-06",36,"G"
"13125","1945-12-07",36,"G"
"13126","1945-12-08",34,"G"
"13127","1945-12-09",32,"G"
"13128","1945-12-10",30,"G"
"13129","1945-12-11",27,"G"
"13130","1945-12-12",27,"G"
"13131","1945-12-13",25,"G"
"13132","1945-12-14",24,"G"
"13133","1945-12-15",24,"G"
"13134","1945-12-16",24,"G"
"13135","1945-12-17",24,"G"
"13136","1945-12-18",25,"G"
"13137","1945-12-19",26,"G"
"13138","1945-12-20",28,"G"
"13139","1945-12-21",33,"G"
"13140","1945-12-22",33,"G"
"13141","1945-12-23",35,"G"
"13142","1945-12-24",37,"G"
"13143","1945-12-25",36,"G"
"13144","1945-12-26",37,"G"
"13145","1945-12-27",35,"G"
"13146","1945-12-28",35,"G"
"13147","1945-12-29",35,"G"
"13148","1945-12-30",33,"G"
"13149","1945-12-31",33,"G"
"13150","1946-01-01",32,"G"
"13151","1946-01-02",28,"G"
"13152","1946-01-03",28,"G"
"13153","1946-01-04",27,"G"
"13154","1946-01-05",26,"G"
"13155","1946-01-06",26,"G"
"13156","1946-01-07",28,"G"
"13157","1946-01-08",29,"G"
"13158","1946-01-09",29,"G"
"13159","1946-01-10",30,"G"
"13160","1946-01-11",31,"G"
"13161","1946-01-12",30,"G"
"13162","1946-01-13",29,"G"
"13163","1946-01-14",28,"G"
"13164","1946-01-15",28,"G"
"13165","1946-01-16",27,"G"
"13166","1946-01-17",26,"G"
"13167","1946-01-18",24,"G"
"13168","1946-01-19",26,"G"
"13169","1946-01-20",24,"G"
"13170","1946-01-21",26,"G"
"13171","1946-01-22",26,"G"
"13172","1946-01-23",26,"G"
"13173","1946-01-24",25,"G"
"13174","1946-01-25",25,"G"
"13175","1946-01-26",26,"G"
"13176","1946-01-27",25,"G"
"13177","1946-01-28",26,"G"
"13178","1946-01-29",26,"G"
"13179","1946-01-30",26,"G"
"13180","1946-01-31",26,"G"
"13181","1946-02-01",26,"G"
"13182","1946-02-02",26,"G"
"13183","1946-02-03",25,"G"
"13184","1946-02-04",27,"G"
"13185","1946-02-05",26,"G"
"13186","1946-02-06",26,"G"
"13187","1946-02-07",26,"G"
"13188","1946-02-08",26,"G"
"13189","1946-02-09",25,"G"
"13190","1946-02-10",25,"G"
"13191","1946-02-11",24,"G"
"13192","1946-02-12",24,"G"
"13193","1946-02-13",24,"G"
"13194","1946-02-14",24,"G"
"13195","1946-02-15",24,"G"
"13196","1946-02-16",24,"G"
"13197","1946-02-17",24,"G"
"13198","1946-02-18",24,"G"
"13199","1946-02-19",24,"G"
"13200","1946-02-20",24,"G"
"13201","1946-02-21",23,"G"
"13202","1946-02-22",23,"G"
"13203","1946-02-23",23,"G"
"13204","1946-02-24",24,"G"
"13205","1946-02-25",23,"G"
"13206","1946-02-26",23,"G"
"13207","1946-02-27",23,"G"
"13208","1946-02-28",21,"G"
"13209","1946-03-01",22,"G"
"13210","1946-03-02",21,"G"
"13211","1946-03-03",22,"G"
"13212","1946-03-04",22,"G"
"13213","1946-03-05",22,"G"
"13214","1946-03-06",22,"G"
"13215","1946-03-07",22,"G"
"13216","1946-03-08",21,"G"
"13217","1946-03-09",21,"G"
"13218","1946-03-10",22,"G"
"13219","1946-03-11",22,"G"
"13220","1946-03-12",20,"G"
"13221","1946-03-13",20,"G"
"13222","1946-03-14",21,"G"
"13223","1946-03-15",20,"G"
"13224","1946-03-16",20,"G"
"13225","1946-03-17",20,"G"
"13226","1946-03-18",20,"G"
"13227","1946-03-19",20,"G"
"13228","1946-03-20",21,"G"
"13229","1946-03-21",21,"G"
"13230","1946-03-22",22,"G"
"13231","1946-03-23",24,"G"
"13232","1946-03-24",27,"G"
"13233","1946-03-25",29,"G"
"13234","1946-03-26",30,"G"
"13235","1946-03-27",30,"G"
"13236","1946-03-28",33,"G"
"13237","1946-03-29",34,"G"
"13238","1946-03-30",36,"G"
"13239","1946-03-31",40,"G"
"13240","1946-04-01",43,"G"
"13241","1946-04-02",48,"G"
"13242","1946-04-03",57,"G"
"13243","1946-04-04",72,"G"
"13244","1946-04-05",96,"G"
"13245","1946-04-06",162,"G"
"13246","1946-04-07",210,"G"
"13247","1946-04-08",239,"G"
"13248","1946-04-09",237,"G"
"13249","1946-04-10",224,"G"
"13250","1946-04-11",217,"G"
"13251","1946-04-12",196,"G"
"13252","1946-04-13",162,"G"
"13253","1946-04-14",134,"G"
"13254","1946-04-15",115,"G"
"13255","1946-04-16",111,"G"
"13256","1946-04-17",141,"G"
"13257","1946-04-18",201,"G"
"13258","1946-04-19",294,"G"
"13259","1946-04-20",336,"G"
"13260","1946-04-21",320,"G"
"13261","1946-04-22",267,"G"
"13262","1946-04-23",253,"G"
"13263","1946-04-24",243,"G"
"13264","1946-04-25",228,"G"
"13265","1946-04-26",257,"G"
"13266","1946-04-27",251,"G"
"13267","1946-04-28",237,"G"
"13268","1946-04-29",235,"G"
"13269","1946-04-30",294,"G"
"13270","1946-05-01",323,"G"
"13271","1946-05-02",323,"G"
"13272","1946-05-03",327,"G"
"13273","1946-05-04",393,"G"
"13274","1946-05-05",451,"G"
"13275","1946-05-06",418,"G"
"13276","1946-05-07",379,"G"
"13277","1946-05-08",323,"G"
"13278","1946-05-09",301,"G"
"13279","1946-05-10",267,"G"
"13280","1946-05-11",241,"G"
"13281","1946-05-12",217,"G"
"13282","1946-05-13",194,"G"
"13283","1946-05-14",201,"G"
"13284","1946-05-15",210,"G"
"13285","1946-05-16",208,"G"
"13286","1946-05-17",203,"G"
"13287","1946-05-18",206,"G"
"13288","1946-05-19",206,"G"
"13289","1946-05-20",189,"G"
"13290","1946-05-21",168,"G"
"13291","1946-05-22",170,"G"
"13292","1946-05-23",187,"G"
"13293","1946-05-24",192,"G"
"13294","1946-05-25",191,"G"
"13295","1946-05-26",173,"G"
"13296","1946-05-27",179,"G"
"13297","1946-05-28",167,"G"
"13298","1946-05-29",181,"G"
"13299","1946-05-30",184,"G"
"13300","1946-05-31",171,"G"
"13301","1946-06-01",160,"G"
"13302","1946-06-02",160,"G"
"13303","1946-06-03",176,"G"
"13304","1946-06-04",215,"G"
"13305","1946-06-05",232,"G"
"13306","1946-06-06",265,"G"
"13307","1946-06-07",247,"G"
"13308","1946-06-08",261,"G"
"13309","1946-06-09",228,"G"
"13310","1946-06-10",208,"G"
"13311","1946-06-11",215,"G"
"13312","1946-06-12",259,"G"
"13313","1946-06-13",348,"G"
"13314","1946-06-14",425,"G"
"13315","1946-06-15",374,"G"
"13316","1946-06-16",325,"G"
"13317","1946-06-17",273,"G"
"13318","1946-06-18",247,"G"
"13319","1946-06-19",230,"G"
"13320","1946-06-20",245,"G"
"13321","1946-06-21",220,"G"
"13322","1946-06-22",197,"G"
"13323","1946-06-23",186,"G"
"13324","1946-06-24",173,"G"
"13325","1946-06-25",155,"G"
"13326","1946-06-26",149,"G"
"13327","1946-06-27",210,"G"
"13328","1946-06-28",316,"G"
"13329","1946-06-29",323,"G"
"13330","1946-06-30",282,"G"
"13331","1946-07-01",259,"G"
"13332","1946-07-02",239,"G"
"13333","1946-07-03",208,"G"
"13334","1946-07-04",189,"G"
"13335","1946-07-05",176,"G"
"13336","1946-07-06",168,"G"
"13337","1946-07-07",165,"G"
"13338","1946-07-08",173,"G"
"13339","1946-07-09",175,"G"
"13340","1946-07-10",183,"G"
"13341","1946-07-11",157,"G"
"13342","1946-07-12",148,"G"
"13343","1946-07-13",145,"G"
"13344","1946-07-14",138,"G"
"13345","1946-07-15",131,"G"
"13346","1946-07-16",124,"G"
"13347","1946-07-17",118,"G"
"13348","1946-07-18",112,"G"
"13349","1946-07-19",107,"G"
"13350","1946-07-20",103,"G"
"13351","1946-07-21",100,"G"
"13352","1946-07-22",95,"G"
"13353","1946-07-23",92,"G"
"13354","1946-07-24",90,"G"
"13355","1946-07-25",88,"G"
"13356","1946-07-26",84,"G"
"13357","1946-07-27",79,"G"
"13358","1946-07-28",80,"G"
"13359","1946-07-29",79,"G"
"13360","1946-07-30",79,"G"
"13361","1946-07-31",78,"G"
"13362","1946-08-01",77,"G"
"13363","1946-08-02",77,"G"
"13364","1946-08-03",77,"G"
"13365","1946-08-04",77,"G"
"13366","1946-08-05",74,"G"
"13367","1946-08-06",72,"G"
"13368","1946-08-07",70,"G"
"13369","1946-08-08",68,"G"
"13370","1946-08-09",68,"G"
"13371","1946-08-10",67,"G"
"13372","1946-08-11",70,"G"
"13373","1946-08-12",75,"G"
"13374","1946-08-13",82,"G"
"13375","1946-08-14",103,"G"
"13376","1946-08-15",107,"G"
"13377","1946-08-16",124,"G"
"13378","1946-08-17",141,"G"
"13379","1946-08-18",138,"G"
"13380","1946-08-19",135,"G"
"13381","1946-08-20",131,"G"
"13382","1946-08-21",125,"G"
"13383","1946-08-22",106,"G"
"13384","1946-08-23",97,"G"
"13385","1946-08-24",91,"G"
"13386","1946-08-25",87,"G"
"13387","1946-08-26",83,"G"
"13388","1946-08-27",79,"G"
"13389","1946-08-28",77,"G"
"13390","1946-08-29",74,"G"
"13391","1946-08-30",72,"G"
"13392","1946-08-31",72,"G"
"13393","1946-09-01",74,"G"
"13394","1946-09-02",98,"G"
"13395","1946-09-03",139,"G"
"13396","1946-09-04",194,"G"
"13397","1946-09-05",201,"G"
"13398","1946-09-06",183,"G"
"13399","1946-09-07",159,"G"
"13400","1946-09-08",141,"G"
"13401","1946-09-09",129,"G"
"13402","1946-09-10",116,"G"
"13403","1946-09-11",114,"G"
"13404","1946-09-12",162,"G"
"13405","1946-09-13",194,"G"
"13406","1946-09-14",176,"G"
"13407","1946-09-15",181,"G"
"13408","1946-09-16",197,"G"
"13409","1946-09-17",265,"G"
"13410","1946-09-18",265,"G"
"13411","1946-09-19",239,"G"
"13412","1946-09-20",245,"G"
"13413","1946-09-21",294,"G"
"13414","1946-09-22",381,"G"
"13415","1946-09-23",369,"G"
"13416","1946-09-24",316,"G"
"13417","1946-09-25",280,"G"
"13418","1946-09-26",245,"G"
"13419","1946-09-27",220,"G"
"13420","1946-09-28",204,"G"
"13421","1946-09-29",192,"G"
"13422","1946-09-30",183,"G"
"13423","1946-10-01",175,"G"
"13424","1946-10-02",162,"G"
"13425","1946-10-03",151,"G"
"13426","1946-10-04",143,"G"
"13427","1946-10-05",138,"G"
"13428","1946-10-06",143,"G"
"13429","1946-10-07",162,"G"
"13430","1946-10-08",171,"G"
"13431","1946-10-09",178,"G"
"13432","1946-10-10",148,"G"
"13433","1946-10-11",138,"G"
"13434","1946-10-12",132,"G"
"13435","1946-10-13",127,"G"
"13436","1946-10-14",124,"G"
"13437","1946-10-15",120,"G"
"13438","1946-10-16",116,"G"
"13439","1946-10-17",111,"G"
"13440","1946-10-18",108,"G"
"13441","1946-10-19",106,"G"
"13442","1946-10-20",103,"G"
"13443","1946-10-21",101,"G"
"13444","1946-10-22",97,"G"
"13445","1946-10-23",94,"G"
"13446","1946-10-24",91,"G"
"13447","1946-10-25",79,"G"
"13448","1946-10-26",76,"G"
"13449","1946-10-27",77,"G"
"13450","1946-10-28",81,"G"
"13451","1946-10-29",80,"G"
"13452","1946-10-30",72,"G"
"13453","1946-10-31",66,"G"
"13454","1946-11-01",62,"G"
"13455","1946-11-02",68,"G"
"13456","1946-11-03",75,"G"
"13457","1946-11-04",83,"G"
"13458","1946-11-05",83,"G"
"13459","1946-11-06",83,"G"
"13460","1946-11-07",83,"G"
"13461","1946-11-08",107,"G"
"13462","1946-11-09",141,"G"
"13463","1946-11-10",138,"G"
"13464","1946-11-11",123,"G"
"13465","1946-11-12",108,"G"
"13466","1946-11-13",98,"G"
"13467","1946-11-14",74,"G"
"13468","1946-11-15",38,"G"
"13469","1946-11-16",38,"G"
"13470","1946-11-17",48,"G"
"13471","1946-11-18",48,"G"
"13472","1946-11-19",54,"G"
"13473","1946-11-20",58,"G"
"13474","1946-11-21",64,"G"
"13475","1946-11-22",74,"G"
"13476","1946-11-23",87,"G"
"13477","1946-11-24",103,"G"
"13478","1946-11-25",134,"G"
"13479","1946-11-26",203,"G"
"13480","1946-11-27",241,"G"
"13481","1946-11-28",255,"G"
"13482","1946-11-29",265,"G"
"13483","1946-11-30",273,"G"
"13484","1946-12-01",251,"G"
"13485","1946-12-02",226,"G"
"13486","1946-12-03",204,"G"
"13487","1946-12-04",191,"G"
"13488","1946-12-05",176,"G"
"13489","1946-12-06",165,"G"
"13490","1946-12-07",149,"G"
"13491","1946-12-08",142,"G"
"13492","1946-12-09",136,"G"
"13493","1946-12-10",132,"G"
"13494","1946-12-11",128,"G"
"13495","1946-12-12",121,"G"
"13496","1946-12-13",108,"G"
"13497","1946-12-14",90,"G"
"13498","1946-12-15",72,"G"
"13499","1946-12-16",39,"G"
"13500","1946-12-17",42,"G"
"13501","1946-12-18",47,"G"
"13502","1946-12-19",46,"G"
"13503","1946-12-20",45,"G"
"13504","1946-12-21",50,"G"
"13505","1946-12-22",58,"G"
"13506","1946-12-23",67,"G"
"13507","1946-12-24",73,"G"
"13508","1946-12-25",80,"G"
"13509","1946-12-26",85,"G"
"13510","1946-12-27",90,"G"
"13511","1946-12-28",88,"G"
"13512","1946-12-29",88,"G"
"13513","1946-12-30",86,"G"
"13514","1946-12-31",83,"G"
"13515","1947-01-01",79,"G"
"13516","1947-01-02",76,"G"
"13517","1947-01-03",72,"G"
"13518","1947-01-04",69,"G"
"13519","1947-01-05",68,"G"
"13520","1947-01-06",63,"G"
"13521","1947-01-07",60,"G"
"13522","1947-01-08",55,"G"
"13523","1947-01-09",49,"G"
"13524","1947-01-10",50,"G"
"13525","1947-01-11",53,"G"
"13526","1947-01-12",51,"G"
"13527","1947-01-13",52,"G"
"13528","1947-01-14",51,"G"
"13529","1947-01-15",44,"G"
"13530","1947-01-16",52,"G"
"13531","1947-01-17",54,"G"
"13532","1947-01-18",57,"G"
"13533","1947-01-19",62,"G"
"13534","1947-01-20",58,"G"
"13535","1947-01-21",55,"G"
"13536","1947-01-22",54,"G"
"13537","1947-01-23",52,"G"
"13538","1947-01-24",50,"G"
